2012.06.05,00:00,1.24981,1.25410,1.24089,1.24509,70924
2012.06.06,00:00,1.24513,1.25840,1.24397,1.25799,80157
2012.06.07,00:00,1.25800,1.26239,1.25388,1.25601,78078
2012.06.08,00:00,1.25603,1.25735,1.24341,1.25156,76813
2012.06.11,00:00,1.26388,1.26670,1.24794,1.24808,82072
2012.06.12,00:00,1.24807,1.25275,1.24412,1.25020,82257
2012.06.13,00:00,1.25019,1.26089,1.24725,1.25553,79750
2012.06.14,00:00,1.25554,1.26347,1.25409,1.26314,78098
2012.06.15,00:00,1.26316,1.26634,1.25907,1.26376,67313
2012.06.18,00:00,1.26957,1.27461,1.25559,1.25745,86074
2012.06.19,00:00,1.25747,1.27291,1.25675,1.26840,77239
2012.06.20,00:00,1.26841,1.27415,1.26365,1.27048,78262
2012.06.21,00:00,1.27044,1.27062,1.25304,1.25385,83406
2012.06.22,00:00,1.25384,1.25820,1.25182,1.25689,67447
2012.06.25,00:00,1.25482,1.25570,1.24699,1.25026,56327
2012.06.26,00:00,1.25024,1.25290,1.24405,1.24901,67365
2012.06.27,00:00,1.24902,1.25068,1.24442,1.24670,57874
2012.06.28,00:00,1.24669,1.25229,1.24061,1.24419,68780
2012.06.29,00:00,1.24420,1.26913,1.24315,1.26646,86128
2012.07.01,00:00,1.26646,1.26646,1.26646,1.26646,1
2012.07.02,00:00,1.26767,1.26794,1.25669,1.25738,64891
2012.07.03,00:00,1.25737,1.26257,1.25579,1.26062,53699
2012.07.04,00:00,1.26061,1.26066,1.25069,1.25269,43485
2012.07.05,00:00,1.25270,1.25373,1.23627,1.23900,66753
2012.07.06,00:00,1.23899,1.24000,1.22588,1.22869,63720
2012.07.09,00:00,1.22629,1.23229,1.22548,1.23114,56044
2012.07.10,00:00,1.23113,1.23324,1.22341,1.22484,56814
2012.07.11,00:00,1.22489,1.22953,1.22118,1.22375,55947
2012.07.12,00:00,1.22376,1.22467,1.21662,1.22023,55569
2012.07.13,00:00,1.22012,1.22551,1.21611,1.22480,52604
2012.07.16,00:00,1.22664,1.22882,1.21742,1.22706,47716
2012.07.17,00:00,1.22711,1.23153,1.21877,1.22929,58191
2012.07.18,00:00,1.22931,1.23046,1.22155,1.22818,55764
2012.07.19,00:00,1.22819,1.23224,1.22279,1.22788,60177
2012.07.20,00:00,1.22789,1.22815,1.21436,1.21552,55366
2012.07.23,00:00,1.21195,1.21432,1.20660,1.21155,66891
2012.07.24,00:00,1.21154,1.21366,1.20408,1.20586,67420
2012.07.25,00:00,1.20591,1.21691,1.20522,1.21565,69312
2012.07.26,00:00,1.21566,1.23279,1.21162,1.22816,68461
2012.07.27,00:00,1.22814,1.23883,1.22404,1.23203,75139
2012.07.30,00:00,1.22959,1.23090,1.22240,1.22588,57332
2012.07.31,00:00,1.22589,1.23285,1.22476,1.23024,58517
2012.08.01,00:00,1.23023,1.23350,1.22169,1.22244,52160
2012.08.02,00:00,1.22243,1.24029,1.21325,1.21793,68904
